"","PC1_gc_SDLD","PC2_gc_SDLD","PC3_gc_SDLD","PC1_gc_SDSD","PC2_gc_SDSD","PC3_gc_SDSD","PC1_gc_LDLD","PC2_gc_LDLD","PC3_gc_LDLD","PC1_gc_SDLD_vel","PC2_gc_SDLD_vel","PC3_gc_SDLD_vel","PC1_gc_SDSD_vel","PC2_gc_SDSD_vel","PC3_gc_SDSD_vel","PC1_gc_LDLD_vel","PC2_gc_LDLD_vel","PC3_gc_LDLD_vel","PC1_gc_SDLD_acc","PC2_gc_SDLD_acc","PC3_gc_SDLD_acc","PC1_gc_SDSD_acc","PC2_gc_SDSD_acc","PC3_gc_SDSD_acc","PC1_gc_LDLD_acc","PC2_gc_LDLD_acc","PC3_gc_LDLD_acc","PC1_mean_dist_SDLD_ori","PC2_mean_dist_SDLD_ori","PC3_mean_dist_SDLD_ori","PC1_mean_dist_SDSD_ori","PC2_mean_dist_SDSD_ori","PC3_mean_dist_SDSD_ori","PC1_mean_dist_LDLD_ori","PC2_mean_dist_LDLD_ori","PC3_mean_dist_LDLD_ori","PC1_mean_dist_SDLD_vel","PC2_mean_dist_SDLD_vel","PC3_mean_dist_SDLD_vel","PC1_mean_dist_SDSD_vel","PC2_mean_dist_SDSD_vel","PC3_mean_dist_SDSD_vel","PC1_mean_dist_LDLD_vel","PC2_mean_dist_LDLD_vel","PC3_mean_dist_LDLD_vel","PC1_mean_dist_SDLD_acc","PC2_mean_dist_SDLD_acc","PC3_mean_dist_SDLD_acc","PC1_mean_dist_SDSD_acc","PC2_mean_dist_SDSD_acc","PC3_mean_dist_SDSD_acc","PC1_mean_dist_LDLD_acc","PC2_mean_dist_LDLD_acc","PC3_mean_dist_LDLD_acc","mean_total_euclid_SDLD_ori","mean_total_euclid_SDSD_ori","mean_total_euclid_LDLD_ori","mean_total_euclid_SDLD_vel","mean_total_euclid_SDSD_vel","mean_total_euclid_LDLD_vel","mean_total_euclid_SDLD_acc","mean_total_euclid_SDSD_acc","mean_total_euclid_LDLD_acc","PC1_se_dist_SDLD_ori","PC2_se_dist_SDLD_ori","PC3_se_dist_SDLD_ori","PC1_se_dist_SDSD_ori","PC2_se_dist_SDSD_ori","PC3_se_dist_SDSD_ori","PC1_se_dist_LDLD_ori","PC2_se_dist_LDLD_ori","PC3_se_dist_LDLD_ori","PC1_se_dist_SDLD_vel","PC2_se_dist_SDLD_vel","PC3_se_dist_SDLD_vel","PC1_se_dist_SDSD_vel","PC2_se_dist_SDSD_vel","PC3_se_dist_SDSD_vel","PC1_se_dist_LDLD_vel","PC2_se_dist_LDLD_vel","PC3_se_dist_LDLD_vel","PC1_se_dist_SDLD_acc","PC2_se_dist_SDLD_acc","PC3_se_dist_SDLD_acc","PC1_se_dist_SDSD_acc","PC2_se_dist_SDSD_acc","PC3_se_dist_SDSD_acc","PC1_se_dist_LDLD_acc","PC2_se_dist_LDLD_acc","PC3_se_dist_LDLD_acc","se_total_euclid_SDLD_ori","se_total_euclid_SDSD_ori","se_total_euclid_LDLD_ori","se_total_euclid_SDLD_vel","se_total_euclid_SDSD_vel","se_total_euclid_LDLD_vel","se_total_euclid_SDLD_acc","se_total_euclid_SDSD_acc","se_total_euclid_LDLD_acc","PC1_diff_SDLD_SDSD_ori_spread","PC2_diff_SDLD_SDSD_ori_spread","PC3_diff_SDLD_SDSD_ori_spread","PC1_diff_SDLD_LDLD_ori_spread","PC2_diff_SDLD_LDLD_ori_spread","PC3_diff_SDLD_LDLD_ori_spread","PC1_diff_SDLD_SDSD_vel_spread","PC2_diff_SDLD_SDSD_vel_spread","PC3_diff_SDLD_SDSD_vel_spread","PC1_diff_SDLD_LDLD_vel_spread","PC2_diff_SDLD_LDLD_vel_spread","PC3_diff_SDLD_LDLD_vel_spread","PC1_diff_SDLD_SDSD_acc_spread","PC2_diff_SDLD_SDSD_acc_spread","PC3_diff_SDLD_SDSD_acc_spread","PC1_diff_SDLD_LDLD_acc_spread","PC2_diff_SDLD_LDLD_acc_spread","PC3_diff_SDLD_LDLD_acc_spread","removed_outlier_only_SDLD","removed_outlier_only_SDSD","removed_outlier_only_LDLD","removed_fnt1_only_SDLD","removed_fnt1_only_SDSD","removed_fnt1_only_LDLD","removed_total_SDLD","removed_total_SDSD","removed_total_LDLD"
"WxT_42.",4.36837008899556,0.135393640441385,-0.885575279906224,4.39146999942336,-0.50897593193159,-0.463331325719199,4.5396512574342,0.0863591527168598,-0.115123306653074,0.467165859546161,-0.249644124884856,-0.116534822185361,0.507014768150712,-0.111381373989258,-0.0794387538480819,0.638632798378521,0.188139438816911,-0.0831050170582863,-0.178538374179114,-0.0912526672550151,0.0260607998204025,-0.192618335167643,-0.0179703473963265,0.0798414466497614,-0.18600939786641,0.152727152884973,0.0110108553837573,0.489778563614039,0.52257140733568,0.305648813299513,0.643057201952769,0.551724857863987,0.324803272935158,0.329220362417598,0.518400566277795,0.284196612932445,0.123993697382452,0.0825926696374328,0.0673048341675389,0.123318754802973,0.0698795480425688,0.105328157261168,0.0729863027962949,0.0607650722591122,0.0898547840439891,0.0545849376904342,0.0360152872364928,0.038123716939729,0.0426018245049872,0.0288929509154396,0.0478256434200835,0.0356007816314863,0.0276359880818842,0.0243575051645005,0.891676719956969,1.00021617245882,0.745956529672259,0.190610252955589,0.205675081981777,0.146062831349819,0.0880216146172405,0.0795534879190846,0.0577717564184847,0.0765129761433158,0.0626292392820791,0.0406776709385621,0.198397165442199,0.124979186421086,0.135600914658456,0.0961545695175542,0.0924708549190039,0.0557858294377525,0.0183315916844902,0.00988270941111681,0.00860298051671974,0.0498281432458881,0.018373279115658,0.0173490210952629,0.01755917572296,0.0101273103718864,0.014135305209667,0.00690367248259571,0.00518028880873905,0.00501154142538911,0.0131078798279375,0.00796418551063897,0.00975491873845324,0.00852158573191662,0.00401453721409617,0.00450028069385734,0.0777163878380685,0.231734335772011,0.105132276174001,0.0152728375000692,0.0434295545611747,0.013659667361548,0.00647773474079878,0.0132576251788122,0.00613791736446076,1.31295497542338,1.05578845325072,1.06266819566178,0.672182057108229,0.9920186198492,0.929814220001418,0.994556638008805,0.846074456114903,1.56494193268465,0.588629134682326,0.735719919526274,1.33504205389345,0.780468501156739,0.802241301748206,1.25448532459971,0.652208890177504,0.767340487954841,0.638906883161684,0,0,0,12,2,1,12,2,1
"WxT_44.",4.68274285823064,0.376265463364876,0.00824719922808826,4.22597378874823,-0.133893907181254,0.106795189382487,4.58755449492944,0.531541484426749,1.27435497709116,0.454146409158486,0.0181233866943434,0.0511509910929241,0.407709393191864,0.0595831090021744,-0.00313928739770054,0.224265269227491,0.445037203298991,-0.178822373274997,-0.143321458390719,0.0263695681614612,-0.023034161571648,-0.125168402703146,0.0364688675477946,0.0196203288689317,0.0245621527872975,0.168738129060908,-0.0386703066319539,0.524789158004567,0.744071720943515,0.512874440754241,1.02869026014049,0.82700631366555,0.402903959096309,0.281224655210796,0.564616479026275,0.447674072651826,0.137546073636711,0.124212687586054,0.111083136645521,0.188839987945652,0.0809051901546536,0.0956691392745893,0.0471639526593645,0.111317166245441,0.0751286899383632,0.0546917184431321,0.0495578741736724,0.0337793311022553,0.0607015524777039,0.0342756021707546,0.0309329808378999,0.0281334003459136,0.0405370126067741,0.0321005678455822,1.17204215419379,1.54080334885199,0.858827575663611,0.242292343359088,0.257305572170255,0.168690572630733,0.0912922509367791,0.0859007232693106,0.0695523316268003,0.0728609332547034,0.0745123560280723,0.0548298171603223,0.222806108116713,0.163535528641749,0.110003772374938,0.0533941963092577,0.104797151105081,0.107056948724976,0.0159213178907622,0.0161518173292424,0.0129342932448331,0.0439027054884677,0.0238824569014062,0.0276125018042588,0.0164694782062299,0.0303669046557904,0.0299607843030796,0.00571339771194274,0.00717735708715236,0.00558009680983636,0.0107882325781688,0.0111081373179812,0.00925831568511904,0.00686732088532186,0.0135145928581905,0.00702129735662496,0.0691618839757246,0.172589767079455,0.0887855087326579,0.0171457024425783,0.037474614746038,0.0326574844852984,0.00767920399399079,0.0114091800318174,0.0103711178885637,1.96019724197797,1.11146048208481,0.785580109049288,0.535881221860815,0.758819967395504,0.872872650845048,1.37292169054872,0.651344011042372,0.861239087800344,0.342895666974359,0.896181931240486,0.676328488797607,1.10988563178575,0.691627773431886,0.915736926354785,0.514399641239404,0.81797319361833,0.950302057444796,0,0,0,16,3,3,16,3,3
"WxT_45.",4.67673781117457,-0.190544959986002,-0.524290677468362,4.35351300922791,-1.00706254861061,-0.184846653356664,4.49287753809013,0.126162244479159,0.428367063918952,0.452830560301969,-0.165371898221246,-0.0241640417139366,0.490632990395242,-0.0431122893910112,-0.0719126819899866,0.509734866948048,0.277225138530604,-0.0128133837664097,-0.161063997042885,-0.0576008354154766,-0.0126051357494346,-0.176969177898375,0.00598116926218581,0.0738930137986043,-0.129457608655684,0.160523216152554,0.0208608378183509,0.447078643329789,0.63722917058224,0.383927617685807,0.3479699956872,0.337111591109881,0.259288501312106,0.344826942533539,0.659806349866956,0.403534510004257,0.108996176148104,0.0931028733357731,0.092842541989997,0.117585724201374,0.0831516019587078,0.0876791118914512,0.073548525885373,0.109392450366897,0.0885580805435689,0.0468604518488102,0.0479419023689404,0.0332606388114609,0.0427618652547225,0.0498361557773017,0.0379165760289137,0.0250958277584146,0.049613449572579,0.0210474969601086,1.00106809690048,0.652691924207304,0.961012743775022,0.199605716826431,0.196925741722616,0.176269072691423,0.087620208448866,0.0821572151269419,0.0678442174088985,0.0603503858596377,0.0957992035960356,0.0453715758785255,0.1162390657485,0.0729841796819677,0.0408997067571206,0.0864424092352535,0.148515253756888,0.073532042123482,0.0200365541735982,0.0112421082032141,0.0110356930563981,0.0301550832834384,0.0148949974275455,0.0197767810895573,0.0213482362996464,0.0195767551030731,0.0137706811524093,0.0066254329588763,0.00583650407815166,0.00644794642337375,0.00908889334726106,0.00877301687436904,0.00852732964332559,0.00513169153103877,0.0151441111703628,0.00417254141377047,0.0881462556499088,0.0900339329219564,0.119542865117639,0.0185648151043338,0.0220716583381305,0.021057358400279,0.00775904547635566,0.0115020427102415,0.0128931721132833,0.778319431891356,0.529027242745118,0.675357774142466,0.771289229933484,1.03543023503473,1.0510692417405,1.07880595775763,0.893115314055064,0.944385084812713,0.674780790341081,1.17496320411482,0.95385238970633,0.912536340722636,1.03951143602488,1.13998339730771,0.535543870541057,1.03486610086465,0.632804952406871,0,0,0,12,1,1,12,1,1
"WxT_46.",4.75482871446173,-0.144858725604875,-0.257882361318076,4.90798061670023,-0.939178111604055,-0.0513017192095053,5.05399241827767,0.275064095378358,1.00575814893989,0.494234862057438,-0.0901508973494634,-0.0207377417638558,0.476515455237549,-0.0318982252598658,-0.0183651221062301,0.373398248088084,0.337440839366237,-0.0972351590926715,-0.177977904253764,-0.0322995137873253,-0.0107721655123013,-0.162172053280487,0.0129296409948258,0.0794344312245035,-0.0625773661401767,0.13819911278508,0.0153244795094935,0.485287434784991,0.763789607514996,0.465376216252066,0.340389547169178,0.201870319532306,0.310606151857647,0.464713391595227,0.85092925050448,0.231096249718586,0.120296741683295,0.0901520098701256,0.0760657667751205,0.0884484303849768,0.0743669217506451,0.0869144589937241,0.096720375235917,0.0821261566894711,0.0879821057369638,0.041570443287066,0.0346307892754475,0.0307657333361078,0.040878486638891,0.0385112704412563,0.0365833001069151,0.0247517278677261,0.0406900015988647,0.0447586483705526,1.14397262218715,0.569489675277011,1.09989269858379,0.19386908917117,0.165048341614861,0.17323441402275,0.0744594219927572,0.0744967809652007,0.0764617184267959,0.0690712957494313,0.0697123983297764,0.0585897450057735,0.0929344060504215,0.0739723336334634,0.0688390110654643,0.133326458583504,0.159287910981366,0.0546745684643878,0.015074443588594,0.011228920115656,0.0100732026908037,0.0183686255047348,0.0197134302897936,0.0252991854571968,0.0165694001847983,0.0321089391091954,0.0142691936458384,0.00481531201029522,0.00510736412156368,0.00433596124316585,0.00898326490769003,0.00924035844256345,0.00770538360747495,0.00699472160320498,0.0121004677218477,0.0115355737476894,0.072506126273325,0.0997211840455573,0.138195417149083,0.0138536842902128,0.0239669777317655,0.0271646285877893,0.00451116605974367,0.00965910041177596,0.0114706242767741,0.701418422918759,0.264300950871923,0.667430223141034,0.957604418093209,1.11408854235788,0.496579416068429,0.735252087025224,0.824905865745858,1.14262253150851,0.804014920791061,0.910974217965671,1.15665836902785,0.983354600204846,1.11205292304903,1.18909241353853,0.595416500536265,1.17496604756026,1.45482143661508,0,0,0,12,3,3,12,3,3
"WxT_47.",4.73455256880046,0.380858978967618,0.115741523305733,4.83823295757998,-0.872088424034864,0.382250125498326,4.28245835605992,0.66414583494134,1.32394941963977,0.528181650650193,0.0442270700620211,0.0704571073237182,0.35835374042567,0.0512570728089899,-0.0224420788711155,0.11354068838395,0.287886938307432,-0.00405276047486337,-0.186927134757793,0.0287902837494306,-0.0347550306122439,-0.128683055954928,0.0349387612100359,0.0254035797940051,0.0134869103098656,0.102086729584594,0.00813441155323939,0.608911594184727,0.625230667170567,0.353731711828623,0.826382765693433,0.642368295574845,0.411427692973404,0.649547246036783,0.477988889485969,0.709649061656011,0.138251659562926,0.0723348958644601,0.102684518556093,0.225014900350314,0.0519618342669019,0.104396917467274,0.0696335136599333,0.177034297092382,0.0225579790963999,0.048987779897636,0.0400824563136262,0.0307564189556259,0.0727333691136781,0.0353322700299543,0.0417277550638866,0.0162450522768745,0.0582225697131992,0.0209022504183737,1.06203750558097,1.25465260549325,1.10764664606038,0.220747323564848,0.261137742460787,0.196349190189915,0.0828602889016621,0.0957483406127861,0.067097390286552,0.097490025615407,0.0795006106710432,0.0522226578897779,0.22157515354444,0.167995724560119,0.114290773982095,0.309429640622352,0.194457229079613,0.261735312363127,0.0281480500847531,0.0147079881310589,0.0143544539421963,0.0436720055114824,0.013070710652443,0.0302256781724157,0.0285736539761029,0.0603699848389252,0.00909084843309852,0.00835569814611038,0.0077975398375507,0.00403712588190646,0.0106673377479439,0.00824557148842136,0.00687153554633236,0.00626057762388873,0.0224858133289668,0.00324060808749315,0.0980909155926676,0.214918104257114,0.421624940759329,0.0264974937004212,0.0492505077313296,0.062654404987453,0.00872058809753089,0.0101063623002892,0.0204494348646693,1.35714736520969,1.02741008927446,1.163106612202,1.06673489590301,0.764500071068284,2.00617880140705,1.62757467839218,0.718350854672786,1.01667631046297,0.503672172038117,2.44742589280983,0.219682376794486,1.48472474698099,0.881489641091255,1.35671695473032,0.331614380378532,1.4525699038411,0.679606115670705,0,0,0,20,4,8,20,4,8
"WxT_48.",4.71954755139448,0.183088171587384,-0.682733815847881,4.48703713006311,-0.162518732034149,-0.133746121503617,4.70302099658894,-0.289375562866922,0.811000265709917,0.486489394725792,-0.218472964191789,0.00504091812153137,0.618433232520718,0.104522275918274,-0.121539197355188,0.45253623224755,0.370547882628346,-0.0662306132244428,-0.175530450747436,-0.0883452441331401,-0.00562232541335882,-0.203593870079016,0.100393906322122,0.0719035338992513,-0.0797752978957236,0.19388251144311,-0.0189751147540271,0.461608229194842,0.576879253058182,0.360467686058628,0.43092904452813,0.504455988350364,0.24685602493212,0.388583642043063,0.273559343384175,0.30303602998628,0.125674276052965,0.103987724245825,0.0952213485720815,0.0558620189177202,0.0734925738854094,0.0882494453707741,0.0727084030285221,0.0614271354957165,0.0742085735665109,0.0499697120565525,0.0522169578261742,0.030978201498417,0.0269330397009318,0.0384594388190738,0.0291185281068421,0.0233868496432918,0.0373544379220059,0.0414777998673403,0.948717781772244,0.794695988851088,0.645006322171068,0.215534153979325,0.148862309605668,0.143416223846781,0.0889166363689093,0.0604853295998034,0.0658314010760346,0.0597813613348854,0.0773527949064466,0.0496432903308575,0.113774891037182,0.0771921465492026,0.0362246786311604,0.0960115564951607,0.0847231647805035,0.0583046348208277,0.0166912761744376,0.0113290140814908,0.0112600072665055,0.0114183482445797,0.0176487095984312,0.027682094890953,0.0212416412214993,0.0133871344515463,0.0219697176859346,0.00635415565359844,0.00592350233767013,0.00356920083867092,0.00536863862854894,0.00776265506711308,0.00416203914899419,0.00623735796759844,0.00914188490927588,0.00813553977733339,0.077205776087704,0.0846921924164317,0.0997929264887094,0.0155682681749097,0.0249624538211717,0.02264821368792,0.00645263657044567,0.00676732803290193,0.0110253811666453,0.933538479761889,0.874456804740534,0.68482150960952,0.841803974597351,0.474205549833814,0.840674606092134,0.444498434143973,0.706742785443353,0.926782141758581,0.578546424233067,0.590715259336805,0.779327059313131,0.538987290350016,0.736531587058404,0.939968322832753,0.468020500434825,0.715369862150063,1.33893505307143,0,0,0,10,1,1,10,1,1
"WxT_49.",4.73943891229611,0.408830988769835,-0.160753252850587,4.98845493680606,0.220826600319283,1.20029729524795,4.00132371825404,0.87387765714166,0.867525365450812,0.572739875778153,-0.0302889548146096,0.048774114860503,0.302851449969917,0.184982205611468,0.118467961202805,0.288663889394867,0.350420352536867,-0.0794971323660577,-0.201121630464144,-0.00748380085733823,-0.018026527494883,-0.0908011566980356,0.0505852406076691,0.0466466927292364,-0.00910923779834856,0.127363274939189,0.0048836759149115,0.538255964819349,0.709689546167468,0.487191074889202,0.449687715236526,0.254662719784411,0.345462217793961,0.900175356309385,0.24779395710671,0.425373295405469,0.118820906023958,0.128293639753096,0.106358087337217,0.238635294281685,0.112484775805083,0.0648505726055308,0.0931443924576161,0.106234831020334,0.0286476788073605,0.0568385055024114,0.0559274300198825,0.0204642404574961,0.088199449690342,0.0907121761228955,0.0335280002331787,0.0455627998132393,0.0415350722364965,0.0487588262134797,1.13935519187741,0.740839927542411,1.10175939966736,0.236251719732478,0.287163512823229,0.15864641758935,0.092691865931626,0.144451854816048,0.0831221972980319,0.074664356845552,0.0857131644387314,0.0726464183117956,0.20450774361478,0.107425576529548,0.138895319652836,0.201434427283149,0.112468166056969,0.178791782690174,0.0167877054466623,0.0184869801642132,0.0145655017519398,0.0644792180313499,0.012066357655486,0.0102714069062889,0.03786767431107,0.0302413119338889,0.00853488257972986,0.00725735640281369,0.00801609157719954,0.00376699961358943,0.029813999669857,0.0161881644393907,0.00906673325324591,0.0183779456654599,0.00819855002906809,0.00787989121397398,0.0910793358553726,0.179021516734042,0.211867798808957,0.0178886114330321,0.0473735567444296,0.036397419409829,0.00799458505151645,0.0173073528228309,0.0168633150848139,0.835453287335982,0.358836791607914,0.709089791664445,1.67239271860462,0.349158245946936,0.873113891715296,2.00836117369421,0.876775933877647,0.609738048409211,0.78390575846001,0.828059997555495,0.269351203322516,1.55175525659449,1.6219621765321,1.6383701267983,0.801618540292307,0.742660126198014,2.3826355204705,0,0,0,20,7,7,20,7,7
"WxT_5.",4.87151519489718,0.238835988626243,-0.199292403165226,4.47838119900911,-0.33719232667102,-0.587295928966266,3.89363495777852,0.774518139473061,-0.162725604377267,0.520629129337687,-0.0617020377321348,0.0359084404122821,0.533035143607278,-0.192780103209132,0.0257648167275489,0.32687071034287,0.0932999055658103,0.184887508170905,-0.188971244266873,-0.0257081219949514,-0.0174925341715602,-0.211542233329937,-0.0719698436616519,0.016043392221763,-0.112503364926397,0.120096894586529,-0.0623416262811795,0.550389186263388,0.665938189130538,0.39878585908226,0.377189431401221,0.631650298410786,0.341823191783349,0.560848750459813,0.475065875342285,0.451340904643515,0.128485146445322,0.0941405352728246,0.103360781891824,0.136198652057683,0.103327563273211,0.0996014787440296,0.233614822799955,0.198503511176844,0.0172398420062363,0.0483384944366549,0.0426508212954014,0.0289818457320562,0.0650454245041684,0.0468465278072638,0.0273410957487156,0.071141835158735,0.12711815028465,0.0218237958863672,1.06344104639881,0.890606394217324,0.862523923732838,0.217430250900045,0.218004000696863,0.307045178326887,0.0814263431472534,0.0925774309890998,0.147297192466229,0.0685726174691216,0.0778914461492344,0.0504124803840761,0.0806836437472415,0.152909066556086,0.0948565743525701,2.22044604925031e-16,3.92523114670944e-17,0,0.0174038320575544,0.0106909185177001,0.0131698376805759,0.0380567095277189,0.0312775589108115,0.0258729095585422,0,0,0,0.00618128591311684,0.00528940257058603,0.00382042227354204,0.0174806237956006,0.00975651560300138,0.00709569412832519,9.81307786677359e-18,0,0,0.0804868352625018,0.148335655387411,1.11022302462516e-16,0.0158298946887239,0.0452623168963935,0,0.00559002567579582,0.0166258257162784,1.96261557335472e-17,0.685314030171947,0.948511902036255,0.857159761306478,1.01900394204224,0.713378333149117,1.13178763580585,1.06003422049757,1.09758844023737,0.963629308147754,1.81822435715846,2.10858702472393,0.166792875312024,1.34562371588563,1.09837340488247,0.943386974090273,1.47174288293076,2.98043851029794,0.753016080760804,0,0,0,14,3,10,14,3,10
"WxT_50.",4.48926949323354,0.631007241529348,-0.288540209711453,4.30116116480127,-0.267504426621991,0.252545490622769,4.9683321060411,0.374925011038148,1.7882140582206,0.526038424997675,-0.0390556312377193,0.0337682819916154,0.454317485625374,0.0703208474130798,0.0174594718542819,0.227602015640993,0.469932274324244,0.0560541587632064,-0.189110239823615,-0.00760615914632783,-0.0247068176952021,-0.153554414766147,0.0362108743047599,0.0457894647997363,-0.0138662845987803,0.171275384927758,-0.0120291258628097,0.665483405095744,0.610612582680627,0.40515330091813,0.93062909978178,0.149748438857696,0.477743855055807,0.189230602772875,0.140728090846659,0.325938480807559,0.173615922622783,0.10705058915422,0.113145509874087,0.261462450455552,0.0567272438130311,0.0856724172425944,0.0611038796553475,0.0942287172332856,0.011191498767748,0.0717732601861449,0.042222760924337,0.0318701178787966,0.107490773766765,0.0270286134190469,0.0464918568860389,0.0345948205579028,0.0214709071227463,0.0273846284549838,1.17931092105672,1.19374503619239,0.439148296954189,0.258506197306759,0.300574861763348,0.125330341447276,0.0973911185854504,0.126280934925099,0.0539422266063189,0.0988021027294538,0.0799996830064068,0.0795249413219601,0.22157729858687,0.0659891763398418,0.125945756074364,0.066126480929102,0.0550258152966288,0.0984534157569349,0.0225099703183524,0.0150187730991086,0.0176062689814657,0.0462850748238842,0.0127159124509675,0.0249984606308296,0.0221878895814191,0.025785862099802,0.00300626943138814,0.00819500905213135,0.00661115829091313,0.00417871157568974,0.0195239562801548,0.00834760699847812,0.010642298438051,0.00224789145117456,0.00946282370715638,0.010410928100597,0.0679735633013681,0.175433152810499,0.0822154970033159,0.0224095854554027,0.0387403434089934,0.0132795929951105,0.00784735585552875,0.0194050188072858,0.00596969970466132,1.39842570476703,0.245242962731445,1.17916811728592,0.284350595858436,0.230470342142073,0.80448185925905,1.50598197737678,0.52991061759883,0.757187955031834,0.351948592803371,0.880226049924279,0.0989124427491844,1.49764373929771,0.64014320303407,1.45879149436627,0.482001520736005,0.508514996478369,0.859257206362671,0,0,0,24,3,8,24,3,8
"WxT_51.",4.47188044666938,0.576476919587024,0.189798835056337,4.47578113245087,-0.131774642895441,0.446707097377611,4.75746775075384,0.277150802293198,1.42487580365519,0.405782200844921,0.07387735412896,-0.00232249278862507,0.523913597756383,0.185078887769338,-0.0655484505528955,0.319627309834703,0.49908414764545,-0.0684728338742406,-0.132068418676204,0.0479449055142934,-0.0340403390908034,-0.155082051793659,0.100993954672181,0.0455687663837168,-0.0232546998683011,0.198579054280696,-0.0367052217590516,0.389855197542204,0.853439115867634,0.505980392785437,0.769834690098298,0.39326587046105,0.365299033262554,0.475656898444868,0.758423861971002,0.366967133776606,0.170566476138988,0.105751177721746,0.129512604315712,0.067273887851988,0.0824227367921316,0.122803953665065,0.0532196924591705,0.0841487614583472,0.0933091882300907,0.0517327523220981,0.0456687358796284,0.0290460129561129,0.035558466152131,0.0250647537053064,0.0227972508040554,0.026706736406973,0.0420798996380467,0.0241038756106474,1.23746198333379,1.04508600617628,1.05119061898007,0.273560900635945,0.184781189667226,0.159535709182531,0.0898229735947919,0.0531257405360044,0.0583980293093286,0.0742590649615348,0.106817704830831,0.0685522477046635,0.164259989827515,0.150256123985174,0.0738896364351407,0.109705800219357,0.164275779400032,0.0870641157185731,0.0245493926085017,0.0194549285005228,0.0181465196052788,0.0296558648823618,0.018081044678258,0.0229699389541491,0.00979630554895298,0.0179391385443322,0.022765936773603,0.00831264811540788,0.00863875949858462,0.00494434660062232,0.00874593258489021,0.00541937592997619,0.00763092264753213,0.00478105413935687,0.00822947335564694,0.00713879512683299,0.076327042055024,0.157510814288687,0.172377476700657,0.0244750975864745,0.025054496793164,0.0159028096172245,0.00834694333202386,0.0102724346748355,0.0103444950474954,1.97466827414802,0.460801319214486,0.721962823997135,1.22008607668588,0.888667800514351,0.725259593077196,0.394414479180358,0.779402542532467,0.948200789520897,0.312017306471196,0.795724107014304,0.720464148822394,0.687349204440876,0.548838351281957,0.784866784935367,0.516244259356078,0.921415905817035,0.829851437685,0,0,0,22,4,1,22,4,1
"WxT_52.",4.34012505941899,0.402540633424144,-0.233319848318079,4.6725322754978,-0.345134026042663,0.482150260205283,4.28556345167873,0.0583641135977071,0.573275342391427,0.410505735373328,-0.0525181930422497,-0.0518958028666248,0.471707447211919,0.162768556395908,-0.021974405916796,0.47447659172393,0.3480220121841,-0.0108822443055582,-0.149804711759184,-0.00349932436268546,-0.0114355775569006,-0.145140053345443,0.0880498610266119,0.0326443981805589,-0.115634909496703,0.21712660835554,-0.0336240914363191,0.583688336195753,0.675883046819514,0.58404755013209,0.72656726890623,0.636422384707384,0.338373610152918,0.381022311069758,0.618222144217272,0.450927349750561,0.115575961667766,0.171277383531027,0.115095715401107,0.13800638243252,0.0869848086561213,0.0734083660443091,0.0961806887478177,0.0996262450627374,0.125953763028171,0.0463074592359916,0.0809435620359023,0.0342036483086172,0.0515235258753339,0.0627324517084968,0.0326795515419599,0.0399227504239209,0.0430903136777893,0.0293433567107438,1.23901927282744,1.23346194584168,0.972591430258118,0.268550885722978,0.209932089287028,0.203178587378742,0.108461379490878,0.100660961524941,0.0737191411999962,0.0806895963030925,0.0836836828683034,0.0820631480816393,0.239558531381456,0.142642777876356,0.0708357865617287,0.0894761468489217,0.115406902140779,0.131103976120229,0.0173519184304487,0.0171010365100424,0.0142038998864875,0.0329088003505366,0.0281412277633734,0.0155786507425156,0.021200299636895,0.0232229892681107,0.0134477711843507,0.00532039860729801,0.0074083792468867,0.00403343023413317,0.0123775607729306,0.0148257064864912,0.00601808407716776,0.00853528037761566,0.00849681826528522,0.00655239462834181,0.0863497724487205,0.188024302463351,0.130348713222273,0.0165344553723658,0.0301753982855567,0.0233558354500892,0.00618399998999486,0.0127184406455882,0.00870017246543486,1.24478634204292,0.941616138623659,0.579359694388566,0.65278383589624,0.914688047179795,0.772073009549613,1.19407513847242,0.507859279858534,0.637802769533876,0.832185926553642,0.581666084621676,1.09433928612567,1.1126398797386,0.775014715570239,0.955440520470053,0.862123534363372,0.532350104121644,0.85790136905808,0,0,0,16,1,1,16,1,1
